park,hospital,supermarket,office,school,leisure,shopping
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,239,114,2,3
5,2,1,232,114,2,3
5,2,1,239,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,239,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,239,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,239,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,213,114,2,3
5,2,1,232,114,2,3
5,2,1,232,114,2,3
65,2,1,247,114,2,3
65,2,1,247,114,2,3
65,2,1,239,114,2,3
65,2,1,247,114,150,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
65,2,1,247,114,2,3
65,2,1,162,114,2,3
65,2,1,162,143,2,3
65,2,1,247,114,2,3
65,2,1,247,114,2,3
65,2,1,247,114,2,3
65,2,1,247,114,2,3
65,2,1,162,114,2,3
65,2,1,247,114,2,3
65,2,1,239,114,2,3
65,2,1,162,143,2,3
65,2,1,239,114,2,3
65,2,1,239,114,2,3
46,2,0,205,73,82,28
46,2,0,205,73,179,26
7,2,0,205,73,30,28
7,2,0,205,73,82,28
46,2,0,205,73,30,26
46,2,0,205,73,82,28
7,2,0,369,75,82,28
7,2,0,205,75,82,26
7,3,0,199,75,82,26
7,2,0,205,73,82,26
46,2,0,205,73,179,26
7,2,0,205,75,82,28
46,2,0,205,73,30,26
7,2,0,369,73,82,28
46,2,0,205,73,82,28
46,2,0,205,73,82,28
7,2,0,369,75,82,28
7,2,0,369,75,41,28
7,2,0,205,73,30,28
7,2,0,205,75,82,26
7,2,0,369,73,82,28
46,2,0,205,73,82,28
46,2,0,205,73,30,26
7,3,0,199,75,84,26
46,2,0,205,73,82,28
46,2,0,205,73,82,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
7,2,0,369,73,41,28
7,2,0,205,75,82,26
7,2,0,205,75,82,28
7,2,0,199,75,82,26
7,2,0,205,73,82,26
46,2,0,205,73,82,28
46,2,0,205,73,82,28
46,2,0,205,73,30,28
7,2,0,205,73,30,28
7,2,0,369,73,41,28
7,3,0,199,75,84,26
46,2,0,205,73,82,28
46,2,0,205,73,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,2,0,369,73,41,28
46,2,0,205,73,30,28
7,2,0,369,75,82,28
7,3,0,369,75,82,28
7,3,0,369,75,82,28
46,2,0,205,73,82,28
46,2,0,205,73,82,28
7,2,0,205,73,82,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,120,33,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,3,0,199,75,82,28
7,2,0,369,75,41,28
46,2,0,205,73,82,26
7,2,0,199,75,82,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
46,2,0,205,73,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
7,2,0,205,75,82,28
7,2,0,369,73,41,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,30,28
46,2,0,205,73,82,26
7,2,0,83,73,41,28
7,2,0,205,73,30,28
7,2,0,369,73,41,28
7,2,0,369,73,30,28
7,2,0,205,75,82,26
7,2,0,199,75,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,28
7,2,0,205,75,82,28
7,2,0,369,75,82,28
7,2,0,205,73,82,28
7,3,0,199,75,84,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
7,3,0,199,75,82,28
7,3,0,199,75,82,26
7,3,0,199,75,82,28
46,2,0,205,73,82,28
46,2,0,205,73,82,26
46,2,0,205,73,30,26
46,2,0,205,73,82,28
7,2,0,205,73,82,28
7,3,0,199,75,82,26
7,3,0,369,75,82,28
46,2,0,205,73,30,28
46,2,0,205,73,30,28
7,3,0,199,75,82,26
7,2,0,369,75,82,28
7,3,0,199,75,84,26
7,2,0,369,73,30,28
7,2,0,205,75,82,28
7,2,0,205,73,30,28
7,3,0,199,75,82,26
7,2,0,369,75,82,28
7,2,0,83,73,41,28
7,3,0,199,75,82,26
46,2,0,205,73,82,26
46,2,0,205,73,30,28
7,2,0,205,75,82,26
7,2,0,369,75,41,28
7,2,0,205,73,30,28
46,2,0,205,73,82,28
7,2,0,369,75,82,28
7,2,0,205,75,82,26
46,2,0,205,73,82,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,30,26
7,3,0,369,75,82,28
7,2,0,205,73,82,28
7,2,0,205,73,30,28
46,2,0,205,73,30,28
7,2,0,205,75,82,28
7,2,0,205,73,30,28
7,2,0,205,73,82,28
7,2,0,83,73,30,28
46,2,0,205,73,82,28
46,2,0,205,73,82,26
7,3,0,199,75,82,26
46,2,0,205,73,82,26
7,2,0,205,75,82,26
46,2,0,205,73,82,28
7,2,0,205,75,82,28
7,3,0,199,75,82,28
46,2,0,205,73,82,26
7,3,0,199,75,82,28
7,3,0,199,75,82,26
46,2,0,205,73,82,26
46,2,0,205,73,30,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
7,2,0,205,75,82,28
7,2,0,369,73,30,28
7,3,0,369,75,82,28
7,2,0,369,75,82,28
7,3,0,199,75,82,26
7,2,0,369,75,82,28
7,2,0,205,73,82,28
7,3,0,369,75,82,28
7,3,0,199,75,82,26
7,2,0,205,73,30,28
46,2,0,205,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,82,28
7,2,0,205,75,82,28
7,2,0,369,73,41,28
7,2,0,205,75,82,28
7,2,0,205,75,82,26
7,3,0,199,75,82,28
7,2,0,369,75,41,28
46,2,0,205,73,82,28
7,2,0,205,75,82,26
46,2,0,205,73,82,26
7,2,0,369,75,41,28
46,2,0,205,73,82,26
46,2,0,205,73,82,28
7,2,0,369,75,82,28
46,2,0,205,73,30,26
7,3,0,199,75,82,28
7,3,0,199,75,82,26
7,3,0,199,75,82,26
7,2,0,369,73,41,28
7,2,0,205,75,82,28
46,2,0,205,73,82,28
7,2,0,205,75,82,28
7,2,0,369,75,82,28
7,2,0,205,75,82,28
7,2,0,369,73,30,28
7,2,0,83,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,369,75,82,28
7,3,0,369,75,82,28
46,2,0,205,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,205,73,30,28
7,2,0,205,75,82,26
7,2,0,205,73,82,26
7,2,0,83,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,30,26
46,2,0,205,73,82,26
7,2,0,205,75,82,26
7,2,0,205,73,30,28
7,2,0,205,75,82,26
7,2,0,369,75,82,28
7,2,0,369,73,30,28
7,2,0,369,73,41,28
7,3,0,199,75,82,26
46,2,0,205,73,82,28
7,2,0,199,75,82,26
46,2,0,205,73,82,26
7,2,0,83,73,30,28
7,2,0,369,73,30,28
7,3,0,199,75,82,26
7,3,0,369,75,82,28
7,2,0,205,73,30,28
7,2,0,205,73,30,28
46,2,0,205,73,82,26
7,3,0,369,75,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,3,0,199,75,84,26
7,2,0,369,73,41,28
7,2,0,369,73,30,28
7,2,0,205,73,82,28
7,2,0,205,73,30,28
7,2,0,205,75,82,28
7,2,0,205,73,82,28
7,3,0,199,75,82,26
7,2,0,369,73,30,28
46,2,0,205,73,30,28
46,2,0,205,73,82,26
7,2,0,205,73,30,28
7,2,0,205,73,82,28
7,2,0,369,73,41,28
46,2,0,205,73,82,26
7,3,0,369,75,82,28
7,2,0,369,73,82,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,2,0,369,75,41,28
46,2,0,205,73,82,26
46,2,0,205,73,30,26
7,2,0,369,75,82,28
7,3,0,199,75,82,26
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,3,0,199,75,82,26
7,3,0,199,75,82,26
46,2,0,205,73,82,26
7,2,0,369,75,82,28
7,3,0,369,75,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,2,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,30,28
46,2,0,205,73,33,26
46,2,0,205,73,82,26
46,2,0,205,73,30,26
46,2,0,205,73,82,28
7,2,0,205,73,30,28
7,3,0,199,75,82,26
7,2,0,205,73,82,28
46,2,0,205,73,30,28
7,2,0,369,73,41,28
7,2,0,369,73,30,28
7,2,0,205,73,30,28
46,2,0,205,73,82,28
7,3,0,199,75,84,26
7,2,0,205,73,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,3,0,369,75,82,28
7,2,0,369,75,82,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,179,26
7,2,0,205,73,82,28
7,3,0,199,75,84,26
7,3,0,199,75,84,26
7,2,0,205,75,82,28
7,3,0,199,75,82,26
46,2,0,205,73,82,28
7,2,0,369,75,41,28
7,2,0,205,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,2,0,205,75,82,28
46,2,0,205,73,30,26
7,2,0,199,75,82,28
7,3,0,199,75,82,28
7,2,0,369,73,30,28
7,2,0,205,75,82,26
46,2,0,205,73,30,28
46,2,0,205,73,179,26
7,2,0,369,75,82,28
46,2,0,205,73,33,26
7,2,0,369,73,30,28
7,2,0,205,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,28
7,3,0,199,75,82,28
7,2,0,83,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,30,28
46,2,0,205,73,82,26
7,2,0,199,75,82,26
7,2,0,205,73,82,28
46,2,0,205,73,30,28
46,2,0,205,73,82,26
7,3,0,199,75,82,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
7,2,0,369,73,30,28
7,3,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,30,26
7,2,0,205,73,30,28
7,2,0,369,73,30,28
46,2,0,205,73,30,28
7,2,0,205,73,82,28
7,2,0,205,73,30,28
7,3,0,199,75,84,26
7,2,0,369,75,82,28
7,2,0,205,73,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,2,0,369,73,30,28
46,2,0,205,73,82,26
7,2,0,369,75,82,28
46,2,0,205,73,30,26
7,3,0,199,75,82,26
7,2,0,369,75,82,28
7,2,0,199,75,82,26
46,2,0,205,73,30,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,28
7,3,0,369,75,82,28
7,2,0,205,75,82,28
7,2,0,369,73,30,28
7,2,0,205,73,30,28
7,2,0,369,75,82,28
7,2,0,205,73,30,28
7,3,0,199,75,84,26
7,3,0,199,75,82,28
46,2,0,205,73,30,26
46,2,0,205,73,30,28
46,2,0,205,73,30,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
7,2,0,369,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,30,28
7,2,0,369,75,82,28
7,3,0,199,75,82,26
7,3,0,199,75,82,26
7,2,0,205,73,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,30,26
7,2,0,205,75,82,28
46,2,0,205,73,30,26
7,2,0,205,73,82,26
7,2,0,205,73,82,28
46,2,0,205,73,30,26
46,2,0,205,73,82,28
7,2,0,205,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,82,28
7,2,0,205,75,82,26
7,2,0,369,75,82,28
7,2,0,205,73,30,28
7,3,0,199,75,84,26
46,2,0,205,73,30,26
7,2,0,369,73,41,28
7,2,0,369,73,41,28
46,2,0,205,73,82,26
7,2,0,205,75,82,28
46,2,0,205,73,82,26
7,2,0,205,75,82,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
7,2,0,205,75,82,28
46,2,0,205,73,82,28
7,2,0,369,75,82,28
46,2,0,205,73,33,26
7,2,0,205,73,82,28
46,2,0,205,73,82,26
7,2,0,369,73,41,28
46,2,0,205,73,82,28
7,2,0,369,73,30,28
46,2,0,205,73,82,26
7,2,0,369,75,82,28
46,2,0,205,120,33,26
46,2,0,205,73,30,26
46,2,0,205,73,179,26
7,2,0,199,75,82,26
46,2,0,205,73,82,26
7,2,0,369,75,82,28
46,2,0,205,73,30,26
7,2,0,369,75,82,28
7,2,0,205,73,82,26
46,2,0,205,120,33,26
7,3,0,199,75,82,28
46,2,0,205,73,82,26
7,2,0,369,75,41,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,369,73,41,28
7,2,0,369,73,41,28
46,2,0,205,73,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,205,73,30,28
7,2,0,205,73,82,26
7,2,0,369,75,82,28
7,2,0,205,75,82,26
7,2,0,369,75,41,28
46,2,0,205,73,82,26
7,2,0,199,75,82,26
7,3,0,199,75,82,28
46,2,0,205,73,30,26
46,2,0,205,73,82,26
46,2,0,205,73,30,28
7,3,0,199,75,82,28
46,2,0,205,73,82,28
7,2,0,369,75,82,28
7,2,0,369,75,82,28
7,2,0,205,75,82,26
7,3,0,199,75,82,28
7,3,0,199,75,82,26
46,2,0,205,73,82,26
7,2,0,205,75,82,26
46,2,0,205,73,30,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
7,3,0,369,75,82,28
7,2,0,205,73,30,28
46,2,0,205,73,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,28
46,2,0,205,73,30,28
7,2,0,369,73,30,28
7,2,0,205,75,82,28
46,2,0,205,73,30,26
7,3,0,199,75,82,26
7,2,0,369,75,82,28
46,2,0,205,73,30,26
7,2,0,205,75,82,26
46,2,0,205,73,30,26
7,2,0,369,75,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,369,75,82,28
7,2,0,205,75,82,28
7,2,0,83,73,30,28
7,2,0,205,75,82,28
46,2,0,205,73,82,26
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,205,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,2,0,205,73,30,28
7,3,0,369,75,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,28
7,2,0,199,75,82,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
46,2,0,205,73,82,26
7,3,0,199,75,84,26
46,2,0,205,73,82,28
7,2,0,369,73,30,28
46,2,0,205,73,30,26
7,3,0,199,75,84,26
46,2,0,205,73,82,28
7,2,0,369,73,41,28
7,2,0,205,75,82,28
7,3,0,199,75,84,26
7,3,0,199,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,179,26
7,2,0,205,75,82,28
7,2,0,205,75,82,28
7,2,0,199,75,82,26
46,2,0,205,73,82,26
7,2,0,205,75,82,26
46,2,0,205,73,179,26
7,2,0,369,73,30,28
7,2,0,205,73,30,28
46,2,0,205,73,30,26
46,2,0,205,73,82,28
7,2,0,199,75,82,26
7,2,0,205,75,82,26
7,2,0,369,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,30,28
7,2,0,369,75,82,28
7,2,0,205,73,30,28
46,2,0,205,73,82,26
7,2,0,369,73,30,28
7,2,0,205,73,30,28
46,2,0,205,73,82,26
7,3,0,199,75,82,28
7,2,0,199,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,30,28
46,2,0,205,73,82,26
7,2,0,369,73,30,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,205,75,82,26
7,2,0,369,73,30,28
7,2,0,205,73,30,28
7,3,0,199,75,82,26
7,2,0,369,73,30,28
7,3,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,83,73,41,28
46,2,0,205,73,82,26
7,2,0,369,75,82,28
7,2,0,369,75,82,28
46,2,0,205,73,82,26
46,2,0,205,73,30,26
7,3,0,199,75,84,26
46,2,0,205,73,30,28
7,2,0,199,75,82,26
7,2,0,369,73,41,28
46,2,0,205,73,82,28
46,2,0,205,73,82,26
46,2,0,205,73,82,28
46,2,0,205,73,30,28
7,3,0,199,75,84,26
46,2,0,205,73,30,26
46,2,0,205,73,82,28
7,3,0,199,75,82,26
46,2,0,205,73,82,26
7,2,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,205,73,30,28
46,2,0,205,73,82,28
46,2,0,205,73,82,26
7,2,0,369,75,82,28
7,3,0,199,75,82,26
7,2,0,369,75,41,28
7,2,0,369,75,82,28
7,2,0,205,73,30,28
7,2,0,199,75,82,28
7,3,0,369,75,82,28
46,2,0,205,73,82,26
7,2,0,369,75,41,28
7,3,0,199,75,84,26
7,2,0,205,73,30,28
46,2,0,205,73,82,26
7,3,0,199,75,82,28
7,2,0,369,73,30,28
7,2,0,205,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,28
7,2,0,205,73,30,28
7,2,0,205,75,82,26
46,2,0,205,73,82,26
7,3,0,199,75,82,26
7,2,0,369,75,41,28
46,2,0,205,73,33,26
46,2,0,205,73,82,26
46,2,0,205,73,82,28
46,2,0,205,73,30,28
46,2,0,205,73,82,26
46,2,0,205,73,82,28
46,2,0,205,73,82,28
7,3,0,199,75,82,26
46,2,0,205,73,82,26
46,2,0,205,73,82,26
7,3,0,199,75,84,26
7,2,0,369,75,82,28
7,3,0,199,75,84,26
7,2,0,369,73,30,28
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,82,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,73,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,205,120,33,26
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,205,73,82,26
46,2,0,210,120,33,26
46,2,0,205,73,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
46,2,0,205,120,33,26
46,2,0,210,120,33,26
46,2,0,210,120,33,26
